head,date,body,category
G7で、日本は資金面での貢献の意思表明＝中川担当相,2008/10/12,10日に米ワシントンで開かれた7カ国財務相中央銀行総裁会議（G7）で、中川昭一財務金融相は、焦点の公的資金注入に関する議論が前進したとの見解を示した。また、同相は、日本が資金提供などで貢献したい考えも表明した。現地で開いた記者会見で述べた。G7は、各国財務相中央銀行総裁の間で、世界経済や金融市場が悪化しているとの認識を共有し、従来の声明に代わる行動計画をとりまとめて閉幕した。中川財務金融担当相は、会議では全体に経済金融が悪化しているという認識を各国が共有したうえで、日本の経験から公的資金注入の必要性を各国に伝えたことを明らかにした。公的資金注入に関しては他国からも発言があったといい、前進したとの認識を示した。同相はG7に先立ちポールソン米財務長官と会談した。その場では、世界の金融経済が緊張しているとの認識で一致したという。また、公的資金注入の日本での事例を説明したところ、日本の経験は、米国側に受け入れられたという。G7の結果が市場にどのように受けとめられるかと聞かれ、同相は「われわれが発信したことをマーケットがどう受け止めるかだ。反応を狙ったというよりも厳しい状況を打開するため最善を尽くしたということが伝わればいい」と語った。一方、共同で会見に臨んだ日銀の白川方明総裁は、行動計画のなかに盛り込まれた「必要かつ適切な場合には、マクロ経済政策上の手段を活用する」との文言について、「財政政策や金融政策は、必要かつ適切な場合に行われる」との見解を示すにとどめた。このほか為替に関しては、「過度な変動や無秩序な動きは悪影響との見方で一致した（中川財務金融担当相）」ものの、このところ大きな変動がみられるドル／円に関しては、G7や日米財務相会談でも出なかったという。,10
米大統領が7カ国財務相と会談、協調を要請＝中川担当相,2008/10/12,ブッシュ米大統領は11日朝（日本時間同日夜）、中川昭一財務兼金融相らG7に出席した先進7カ国の財務相をワシントンのホワイトハウスに招き、金融危機対策をめぐり意見交換した。同時に、各国の財務相に足並みをそろえて対応するよう要請した。ブッシュ大統領との会談後、中川財務金融相が記者団に語った。中川財務金融相によると、ブッシュ大統領は、金融危機に関して各国と協調して早期に解決することが望ましいとしたうえで「自分は残りの任期があと4カ月だが、できるだけのことはやる」との考えを示した。中川財務金融相はこれに対し「現在や未来の協調も大事だが、過去における経験の共有という意味の協調も大事だ」と述べ、ブッシュ大統領も同意したという。,10
米政府の金融危機対策、市場機能回復に寄与＝FRB議長,2008/10/14,米連邦準備理事会（FRB）のバーナンキ議長は、ウォールストリートジャーナル紙（電子版）に寄稿し、米政府が14日発表する金融危機対策は市場の正常化に寄与するとの認識を示した。対策の詳細には触れなかった。議長は「こうした対策により、より正常な市場機能の回復が可能になり、民間資本を促し金融市場の再活性化をさらに支えることができる」と述べた。関係筋によると、14日発表の対策は国内銀行に2500億ドルの資金を注入することが柱。,10
米経済は軟調、回復には時間要する＝米大統領報道官,2008/10/16,フラット米大統領報道官は15日、最近の米経済指標と信用収縮を踏まえ、米経済は軟調で回復には時間がかかるとの認識を示した。報道官は大統領専用機「エアフォースワン」で記者団に対し「成長が軟調となる時期に入っている」と指摘。「最近の小売売上高だけでなく、ここ数カ月の雇用統計や他の経済指標、クレジット問題に端を発する深刻なショックを踏まえれば、米経済が現在軟調な状況にあり、回復に時間を要することに疑いはない」と述べた。,10
米国の状況は「非常に深刻」＝米FRB副議長,2008/10/16,米連邦準備理事会（FRB）のコーン副議長は15日、米国は前例がないといえるほどの金融危機にあるものの、いま、断固とした行動を取ることで、より大きい痛みでさえ防ぐことができるとの見解を示した。同副議長は、クレジット市場のひっ迫が和らぐ最初の兆候としては、銀行間貸出金利のスプレッドの縮小が見られるだろうと指摘した。また、米金融機関に2500億ドルの資本注入を行う計画の実効性については、期待を持っているとした。副議長は「すべての病を治すものではないが、そうした方向への非常に重要なステップだ」と述べ、「米国の状況は非常に深刻だ」と加えた。,10
ユーロ圏の景気見通し、急速に悪化＝ベルギー中銀総裁,2008/10/16,欧州中央銀行（ECB）理事会メンバーであるクアデンベルギー中銀総裁は16日、金融市場の混乱が深まったことを受けてユーロ圏のインフレ圧力が弱まり、景気見通しは悪化したとの認識を示した。総裁はベルギー中銀でのスピーチで「経済活動に関する見通しは過去2カ月で急速に悪化し、物価上昇圧力は緩和した」と述べ、ECBは「必要となればいつでも確固とした行動をとる」と付け加えた。また「金融危機が一段と強まるにともない、民間の非金融セクターを取り巻く状況が金融政策の影響を受けずにひっ迫し、金融機関からの信用供与が縮小している可能性がある」と指摘。ECBが前週、各国中銀との協調で50ベーシスポイントの利下げを行ったことについては、利下げの幅は適切だったとし、ECBは依然として、銀行間貸し出しへの支援と金融政策決定は分けて考えていると述べた。ECBは過去数週間で貸し出しと受け入れ担保のルールを改めており、金融機関は固定金利で必要なだけユーロおよびドル資金の供給を受けることが可能になったほか、受け入れ担保の拡大によって入札への参加が容易になった。,10
内外金融経済悪化は下げ止まる方向、先は緩やかな回復＝日銀総裁,2009/05/25,日銀の白川方明総裁は25日、金沢市で講演し、内外の金融経済悪化は下げ止まる方向にあり、さらにその先には緩やかな回復が展望される、と述べた。また、株価が大きく下落した場合には、銀行の貸し出し姿勢の厳格化につながるリスクにも留意していく必要があると語った。同総裁は、今後について、悪化のテンポが徐々に和らぎ、次第に下げ止まっていく可能性が高いとの見方を示した。ただ、金融環境は緊張感が後退しているものの、なお厳しい状態が続くとみている。国内経済の動向は、09年度後半以降の緩やかな持ち直しを想定しているという。,10
内外金融経済悪化は下げ止まりの方向、先は緩やかな回復へ＝日銀総裁,2009/05/25,日銀の白川方明総裁は25日、金沢市で講演し、内外の金融経済情勢の急速な悪化は徐々に下げ止まる方向にあり、さらにその先には緩やかな回復が展望されるとの見通しを示した。また、株価が大きく下落した場合には、銀行の資本制約が強く意識され、貸出姿勢の厳格化につながるリスクにも留意していく必要があると語った。日本経済の今後について同総裁は「悪化のテンポは徐々に和らぎ、次第に下げ止まっていく可能性が高い」との判断を示した。さらに、その先の中心的シナリオとしては「世界経済の緩やかな回復を前提にすれば、わが国経済も、金融システム面での対策や財政金融政策の効果もあって、今年度後半以降、緩やかに持ち直していく姿が展望できる」と予想した。企業金融の環境については「ひところに比べて緊張感が後退している」としたものの「業績悪化を背景に、資金繰りや金融機関の貸出姿勢が厳しいとする先は依然として多く、全体としては厳しい状態が続いている」と述べた。こうした点を踏まえ同総裁は、「当面、景気物価の下振れリスクを意識しつつ、わが国経済が物価安定のもとで持続的な成長経路に復帰していくため、中央銀行として最大限の貢献を行っていく」との決意を示した。（ロイター日本語ニュース児玉成夫記者）,10
北朝鮮核実験、「あらゆる国に重大な懸念」＝米大統領,2009/05/25,オバマ米大統領は25日、北朝鮮の核ミサイル実験は「あらゆる国にとって重大な懸念要因」と述べ、国際社会の対応は正当であるとする姿勢を示した。大統領は声明で「北朝鮮による国際社会への直接的な挑発行為だ。北朝鮮の行為は北東アジアにおいて緊張を高め、安定を損ねるものだ」と述べた。,10
北朝鮮の核実験、爆発規模は約20キロトン─ロシア軍＝報道,2009/05/25,ロシア軍当局は、北朝鮮が実施したとされる核実験の爆発規模が約20キロトンだったとみている。イタルタス通信が25日、国防省関係筋の話として伝えた。1キロトンは、トリニトロトルエン（TNT）火薬換算で1000トンに相当する。またイタルタス通信は、ロシア外省筋が北朝鮮の行動に対し冷静な対応を求めるとともに、過剰に反応しないよう警告した、と報じた。,10
北朝鮮への安保理制裁、中国は反対の可能性＝軍事アナリスト,2009/05/25,中国軍備管理軍縮協会のアナリスト、朱光亜氏は25日、北朝鮮の核実験を受けて予想される国連安全保障理事会の新しい制裁決議について、最大の支援国である中国は賛成しないとの見方を示した。安保理常任理事国である中国は、制裁決議への拒否権を発動できる。北朝鮮にとっては経済と外交の両面で不可欠な存在の中国だが、2006年に北朝鮮が行った1回目の核実験では、メンツをつぶされた形となり、北朝鮮を強く非難した。核問題専門家の朱氏によると、中国が議長国を務める6カ国協議が完全に崩壊する可能性があるため、同国の指導者らは今回、北朝鮮への憤りをあからさまにすることに、より注意を払うとみられる。朱氏は「中国のゴールは、6カ国協議のプロセスを分解させないことだ。より厳しい制裁によって、その目標は実現できなくなる」とコメント。さらに、「米国との妥協は必要になるかもしれないが、厳しい制裁には賛同しないだろう」との見方を示した。一方、上海復旦大学の北朝鮮問題専門家、蔡建氏は今回の実験を受けて「われわれは、北朝鮮の核兵器プログラムは単なる交渉道具という考えに慣れてきた。しかし、彼らの究極の目的は核兵器の保有にほかならないことがはっきりしてきた」と話している。,10
世界経済は依然「非常に困難で予測不可能」＝ECB総裁,2009/05/29,欧州中央銀行（ECB）のトリシェ総裁は29日、世界経済の環境は依然として「非常に困難で予測不能」だとして、各国政府の優先課題はすでに決めている危機対策を迅速に実行することだ、と指摘した。マラケシュで開かれている金融関連の会合で語った。  新興国市場については、特にアジアにおける最新のデータは「やや心強い」が、新興国経済が底を打ったかどうかを判断するのは時期尚早だ、との考えを示した。また、ECBが計画しているカバードボンドの買い入れプログラムの規模は約600億ユーロになる、と明らかにした。,10
米GM、政府が過半数株式取得しなければ破産に─米大統領＝NBC,2009/06/1,オバマ米大統領は、米自動車メーカー、ゼネラルモーターズ（GM）(GM.N)について、政府が過半数株式を取得しなければ、残された選択肢は清算や破産しかないと指摘した。GMへの政府の出資比率については、72％を下回るとの見通しを示した。29日に収録され、30日に放映されたNBCニュースとのインタビューで、オバマ大統領は「わたしとしては、政府がまったく関与しないことが希望だった」としたうえで「しかし、そうなるとわが国経済にとって非常に重要な大企業が清算、破産ということになる」と述べた。,10
景気は1―3月に底打ち、年末から来春にかけて回復＝財務相,2009/06/2,与謝野馨財務金融経済財政担当相は2日、閣議後の会見で、景気が1―3月に底を打ち、年末から来春にかけ元に戻るとの認識を示した。4―6月以降は上昇カーブを描くと話した。与謝野財務相は、1日に発表された1─3月期のGDPギャップが過去最悪のマイナス8.5％に落ち込んだことについて「大変な状況にあることを示す数字」としながらも、1─3月期が「多分、底打ちの時期」との見解を示した。足元の生産の急回復などを踏まえ、「生産は明らかに各分野で回復し始めたが、通常に戻るのは来年の春までかかるのではないか」と指摘。ただ、4─6月以降の景気は「上向きのカーブで行き、いつか元通りになる。それは年末から来年の春にかけてと思う」と語った。米自動車大手のゼネラルモーターズ（GM）が一時国有化されることに触れ、「米の代表的な企業として1日も早い立ち直りを期待している」と発言。日本の部品メーカーへの影響は、経済産業相から3週間ほど前、「売掛金債権はあるが会社の規模に比べて大きいものではない。損害を被るけれども、なんとか各社でしのげる額」との回答を得たと説明し、「日本のメーカーに対する影響はあるが、わずかで済んでいるというのが現状だと思っている」と述べた。GMの破たん処理は「悪材料が出尽くしたとの考えもあるだろうし、破たん処理の中で下請け関連の整理や雇用情勢への影響などマイナス面もある」と指摘し、米個人消費に対して「当然、影響は出るだろうと思う」とした。ただ、「未解決の問題を、苦しい解決方法だが解決し得たというのは、経済にとっては非常にいい決断をしたと思っている」と高く評価した。足元で1万円に近づく高値で推移している平均株価について、金融セクターへの影響は「日本の銀行の自己資本には株も入っている。自己資本比率にはいい影響を与えている」と、財務基盤の強化につながるとの見方を示した。ただ「これが（企業への融資など）金融仲介機能に結びつくのかどうか、きちんとみていかないと。株が上がったら銀行が気前よく貸してくれるなんていう世界は、多分あり得ないと思う」と、今後も注視していく考えを述べた。（ロイターニュース平田紀之伊藤純夫）,10
米不良資産買い取り計画、金融機関の関心低下も＝財務長官,2009/06/2,ガイトナー米財務長官は2日、国内金融機関から不良資産を買い取るプログラムについて、市場心理の改善で金融機関の関心が低下する可能性があるとの認識を示した。訪問先の北京でCNBCに述べた。同長官は、金融機関が民間から予想以上の資本を調達しているため、市場で売却可能な不良資産が増える可能性があるとの認識を示した。ただ、今後も連邦準備理事会（FRB）や連邦預金保険公社（FDIC）と共同で、保険として不良資産買い取り計画を進めていく意向を示した。,10
世界にはより多くの準備通貨が必要＝ロシア大統領,2009/06/3,ロシアのメドベージェフ大統領は、米経済危機によってドルに対する世界の見方が変化したため、国際社会にはより幅広い準備通貨が必要との認識を明らかにした。米CNBCとのインタビューの原稿をロシア政府が2日に公表した。ロシアは、経済危機によって1944年のブレトンウッズ協定に基づく通貨システムの欠陥が浮き彫りになったとし、国際体制の見直しを求めている。大統領は「米経済危機によって、ドルに対する認識は当然変化した」との見方を示し、「世界にはより多くの準備通貨が必要だ」と指摘。「近い将来、より多くの準備通貨を創設することが課題になる」と述べた。また、世界最大の外貨準備を持つ中国が、国際通貨基金（IMF）の特別引き出し権（SDR）を新たな超国家通貨のベースにするというロシアの提案を支持していると語った。,10
中国との貿易拡大で米国の雇用創造も＝米USTR代表,2009/06/3,ロンカーク米通商代表部（USTR）代表は2日、中国との貿易拡大が米国の雇用創造につながる可能性があるとの認識を示すとともに、オバマ政権は中国との貿易摩擦の緩和を望んでいると述べた。カーク代表は、米中ビジネス評議会への講演原稿の中で、中国との貿易不均衡を縮小し、通商上の弊害を取り除く努力を図れば、米国に「雇用創造のすばらしい機会をもたらす」と指摘。その上で「通商外交を展開する必要があれば実行する。世界貿易機関（WTO）に提訴する必要があれば、提訴する。適切ならば、米国はWTOのルールに基づき、反ダンピング（不当廉売）などの是正措置を徹底的に、かつ公平に講じていく」として、中国に対する通商上の制裁措置も辞さない構えを示した。また代表は、今秋には米中合同商業貿易委員会（JCCT）の会合を開催する予定で、USTR高官が近く中国入りし、会合の準備にあたることになっていると指摘。「経済に対する米中のアプローチの違いから生じている通商上の根本的懸念の解消に向けて、意義ある進歩を遂げなければならない」と述べた。,10
ドルが準備通貨の地位失うリスクは想定せず＝米FRB議長,2009/06/4,米連邦準備理事会（FRB）のバーナンキ議長は3日、ドルが準備通貨の地位を失う短期的リスクは想定していないとし、力強い米経済を確保することが強いドルを維持する最善の方法との見解を示した。議長は下院予算委員会での証言で「予見し得る将来においてドルの準備通貨としての地位に対するいかなるリスクも想定していない」と述べた。世界各国が保有するドル準備の比率は最近小幅ながら拡大したと指摘すると同時に、ドルの価値に甘んじる理由はないと警鐘を鳴らした。「われわれには米経済が適切に推移することを確実にする責務がある。経済を高生産性と良好な貯蓄を伴う成長軌道に乗せることが、強いドルを維持する最善の方法と考えている」とし、「そのために景気を好転させ、金融危機を解決し、経済を再び拡大させることが重要と考えている」と述べた。,10
米FRB議長が金利上昇は財政赤字が一因と警告,2009/06/4,バーナンキ米連邦準備理事会（FRB）議長は3日、下院予算委員会で証言し、国内経済について慎重ながら上向きの見解を示した上で、長期的な健全性確保には政府債務の管理が不可欠だと警告した。証言は、米景気後退の年内の収束を1カ月前よりも確信していることがうかがえる内容だった。議長は、デフレリスクは後退したと述べた。米国は経済危機が過ぎ去り次第、財政の均衡回復に努めると外国の投資家に確約し、また、金融市場の安定化を狙ったとみられるメッセージを発した議長は、財政赤字の増大は著しい長期的脅威となっているとの認識を示した。「金融市場の信頼を維持するには、国家として財政均衡回復に向けた計画を今から策定し始める必要がある。長期的な財政の持続性を強力に確約しなければ、金融安定および健全な経済成長のいずれも実現しないだろう」と述べた。政府の債務増加が長期金利上昇につながっているとの認識を示したが、市場の注目が集まっていた、FRBによる国債もしくはモーゲージ担保証券（MBS）の購入拡大については明言しなかった。金融市場は議長の証言におおむね反応薄だった。バーナンキ議長は、経済状況については比較的前向きな見通しを示したが、景気回復が始まった後も成長率は長期的な潜在成長率を下回る水準に当面とどまる可能性が高いとの認識を示した。「われわれは現在、金融システムと経済双方の遅く緩やかな修復の過程にある。極めて深刻な災難は回避したと思う」と語った。,10
証券会社などのインサイダー問題、預金者や投資家の不信を増幅＝財務相,2009/06/5,与謝野馨財務金融経済財政担当相は5日、閣議後の会見で、証券会社でインサイダー取引問題が相次いでいることについて、預金者投資家の不信を増幅させるとの認識を示した。FX取引における証拠金倍率規制については、追い証の発生率をなるべく低くなるようにした方が投資家のためとの認識を示した。与謝野財務相は「特別な立場を利用して株を買うのは法律で禁じられている。そういうルールをよく知っているはずの証券会社、銀行でそういうことが起こるのはもっとも望ましくない」との認識を示し、こうしたことが「預金者投資家の不信を増幅させる。監視委のきちんとした調査を待ちたい」と述べた。金融機関によるインサイダー取引では、あおぞら銀行(8304.T)の行員がインサイダー取引をした疑いが強まったとして、証券取引等監視委員会が強制調査に着手したことが4日、明らかになった。このほか監視委は、野村証券の社員からの情報を基にインサイダー取引をした会計士に対し、課徴金の納付命令を出すよう金融庁に勧告していた。外国為替証拠金（FX）取引で預けた証拠金の何倍まで取引できるかを示す「証拠金倍率」の上限を25倍までにするなどとした規制導入の目的について「追い証の発生率などをなるべく低く取っておいた方が投資家のため。業者のためにやっているわけではない」と述べた。FX取引では、数百倍という高レバレッジの証拠金倍率を提供している業者などがある。与謝野財務相は、証拠金倍率が数百倍になれば常に追い証が発生するほか、少ない証拠金で取引に参加する一般投資家が大きな為替取引をしていると自覚していない場合があると指摘。多くの参加者による取引を通じて為替水準の平準化をもたらす必要があるとの認識だが「賭博的に流れないためには証拠金倍率は為替変動幅に相関したものでないといけない」とした。（ロイターニュース平田紀之）,10
イランと「真剣な対話」行う用意＝オバマ米大統領,2009/06/5,オバマ米大統領は5日、訪問先のドイツで会見し、イランと「真剣な対話」を行う用意があり、今こそ中東和平に向けて行動すべきだとの認識を示した。大統領はメルケル独首相との共同会見で「中東の核軍備競争は避けなければならない」と述べた。,10
中ロ、自国通貨での二国間貿易決済を検討すべき＝ロ大統領,2009/06/5,ロシアのメドベージェフ大統領は、ロシアと中国の二国間貿易について、決済をドルではなく自国通貨で行うことを両国は検討すべきとの見解を明らかにした。5日付のロシアのコメルサント紙が報じた。実現するためには二国間で通貨スワップ協定を結ぶ必要がある。中ロ二国間の貿易量は2008年に約500億ドルとなり増加する傾向にある。中国はすでにブラジルおよびベラルーシとの間で同様の枠組みを有している。メドベージェフ大統領は同紙とのインタビューで、「われわれはこのような立場について検討が可能だと考えている。例えばルーブルと人民元（による決済）だ」と語った。同大統領は貿易相手国との二国間スワップ協定について、経済危機で多くの国が国際資本市場で資金調達が困難になった場合に影響を緩和できるとの認識を示した。,10
引き締めまで時間かけ過ぎるべきでない＝アトランタ連銀総裁,2009/06/6,米アトランタ地区連銀のロックハート総裁は、連邦準備理事会（FRB）が金融政策を引き締めを「見越し」、引き締めに転じるまでに時間をかけ過ぎるべきではないとの見解を明らかにした。マーケットニュースインターナショナル（MNI）がインタビューを伝えた。総裁は「まだそこには至っていない」とも述べた。インフレをめぐる市場での懸念が高まる中、FRBが拡張的金融政策を維持しながら、フェデラルファンド（FF）金利の誘導目標をいずれ引き上げていくことを想定できると指摘した。また、米長期債の利回り上昇に対処するため、FRBが長期債の追加買い取りを実施する可能性があるとしたほか、期間が短めの資産の減少に伴い、FRBはバランスシートを維持する必要がある、と語った。,10
英経済の景気後退はひとまず終息、近くプラス成長へ＝FT調査,2009/06/8,8日付英フィナンシャルタイムズ（FT）紙に掲載された調査によると、半分以上のエコノミストが、英国のリセッション（景気後退）はひとまず終息したとみていることが明らかになった。20人のエコノミストを対象に実施された調査では、11人が英経済の収縮は6月に歯止めがかかり、今後はプラス成長に向かう可能性があるとの見方を示した。また、マイナス成長が続いていると回答したエコノミストも、経済の底入れは近いとの見方を示した。FTは、今回の調査結果を受けて、英経済が第4四半期までに上向き始めるという政府予想は悲観的過ぎる可能性もあり、より早い時期に回復に向かう公算もある、と指摘している。ダーリング英財務相は4月、議会に提出した予算案で、2009年末までに英経済は回復に向かい、10年には1.25％のプラス成長に戻るとの見通しを示していた。FTによると、モルガンスタンレーのエコノミスト、メラニーベーカー氏は「われわれの基本予想は、第2四半期に（若干の）プラス成長になるというものだ」と指摘。またJPモルガンのエコノミスト、マルコムバー氏は「第3四半期に突入するに伴い、若干のプラス成長に転換する」との見方を示した。,10
北朝鮮の米国人記者有罪判決を「深く懸念」＝米大統領,2009/06/8,オバマ米大統領は、北朝鮮当局が2人の米国人記者を12年間の重労働の刑としたとの報道を「深く懸念」している。ホワイトハウスのバートン報道官が、声明で発表した。声明は記者解放に向け「あらゆる手段を尽くしている」としている。,10
景気対策を一部前倒しへ、60万人の雇用守る＝オバマ米大統領,2009/06/9,オバマ米大統領は8日、向こう100日間で、景気対策法に基づく主要10プロジェクトの計画を前倒しで実施することにより、60万人の雇用を創出もしくは保護する方針を発表した。大統領は「回復への道のりは長いが、正しい方向にある。気を緩めることも、休むこともしない。着々と経済を好転させていく」と語った。前倒しされるプロジェクトは、200カ所での水道廃棄処理システムの整備や12万5000人分の若者向け夏期雇用創出、98の空港1500カ所超の高速道路107の米国立公園での建設メンテナンスなど。そのほか、米国内の患者約30万人への医療サービス拡大や13万5000人の教育関連の雇用支援なども含まれる。ホワイトハウスは、7870億ドルの景気対策法署名後100日間で15万人の雇用が創出もしくは保護されたとしている。政府はこれまでにさまざまな刺激策計画に1350億ドル超の拠出を決定しているが、実際に支出された額は約440億ドルにとどまっている。,10
最悪期脱しつつあるようにみえるが、なお大きな金融危機の渦中に＝日銀総裁,2009/06/9,日銀の白川方明総裁は9日、京都市内で開かれた「International Monetary Conference」で講演し、足もとの状況について「最悪期は脱しつつあるようにみえるが、なお過去に例をみない大きな金融危機の渦中にある」と慎重な見方を示した。その上で、資産バブルと金融政策について触れ、「金融政策だけでは、金融経済活動におけるさまざまな過剰の積み上がりを抑えることはできないので、他のさまざまな政策との組み合わせが必要になる」と指摘。ただ「金融政策運営が不適切であれば、バブルはさらに膨張し、ついには破裂して経済を急激に縮小させることになってしまう」とも付け加え、バブルを加速させないための金融政策の重要性も強調した。日銀が同日、ホームページに講演の邦訳を公表した。白川総裁は「新たな金融環境の下での中央銀行の役割」と題した講演で、バブルと金融政策について「どの中央銀行も、金融政策だけでバブルを防止できるとか、防止すべきであるとは考えていない」と説明。中央銀行にとってより現実的な問題設定として「資産価格の上昇、信用量とレバレッジの拡大、経済活動の過熱といった、金融引締めの必要性を示唆するような明らかな現象がみられる一方で、一般物価だけは安定しているという情勢に直面したとき、金融政策をどのように運営すべきか」との論点を挙げた。白川総裁は、そのような「強気のマインドが支配的な状況の下」では「金利を多少上げたとしても、短期的には、バブル的な経済活動の鎮静化に大きな効果はないかもしれない」と金融政策の限界をにじませたが、一方で「そうかと言って中央銀行が極めて緩和的な金融政策運営を継続すると、信用量やレバレッジの膨張を一段と加速することになる」とも指摘。こうした難しさも踏まえ「金融政策とバブルの関係を議論する際には、極端な楽観主義にたつことも、過度の悲観主義に陥ることも適当ではない」と強調した。白川総裁はまた、中央銀行がプルーデンス規制の再設計に向けて現在進められている検討に貢献することも必要との認識を示し、その設計にあたっては「経済環境が良好なときには、銀行が資本のバッファーを積み増し、経済が悪化したときには、バッファーとして積み増したその資本を金融仲介機能の維持のために使用できるような仕組みを設けることが大事だ」と語った。（ロイターニュース志田義寧記者）,10
新たなシステミックリスク規制、概要を数週間以内に公表＝米財務長官,2009/06/10,ガイトナー米財務長官は9日、深刻な景気後退の一因となった過度のリスクテイクの再発を防ぐため、規制改革に早急に取り組む方針を明らかにした。長官は上院歳出委員会の小委員会で証言し「向こう数週間以内に包括的な改革案の概要を明らかにする。大手企業や相互に関連する企業、市場が過度のリスクを抱え、その（管理の）失敗が金融システム全体を不安定化させることを防ぐためのシステミックリスク規制が含まれている」と述べた。さらに「この改革案では消費者および投資家の保護強化を求める。同案がわれわれの時代遅れの規制構造を効率化することで、米国の規制システムは現在の金融システムの規模や形状、スピードに釣り合うようになる」と説明した。,10
米、重要課題に取り組みつつ財政赤字を抑制する必要＝オバマ大統領,2009/06/10,オバマ米大統領は9日、医療保険制度の見直しをはじめとする最優先の案件に取り組みながら、多額の財政赤字抑制の必要性に留意していくことを表明した。大統領は講演用原稿で、米国が取り組むべき長期的な課題として医療保険やエネルギー政策、教育が挙げられると指摘。「しかし、財政的な責任を担いながらこれらの課題や他の問題に取り組むことで、赤字を抑制していくことが求められている」と述べた。,10
週末のG8会合、危機緩和への取り組みを「吟味」へ＝米財務長官,2009/06/10,ガイトナー米財務長官は9日、週末の8カ国（G8）財務相会合について、景気刺激や金融システム安定に向けた取り組みを吟味することが主要な目的になる、との見通しを示した。経済危機が緩和する兆候も見られる一方で、回復を確実にするための取り組みが「政策のあらゆる場において依然、重要な関心事になっている」と述べた。,10
システミックリスク防止に新たな規制改革案を公表へ＝米財務長官,2009/06/10,ガイトナー米財務長官は9日、深刻な景気後退の一因となった過度のリスクテイクの再発を防ぐため、早急に規制改革に取り組む方針を明らかにした。長官は上院歳出委員会の小委員会で証言し「向こう数週間以内に包括的な改革案の概要を明らかにする。それには、大手企業や相互に関連する企業、市場が過度のリスクを抱え、その（管理の）失敗が金融システム全体を不安定化させることを防ぐためのシステミックリスク規制が含まれる」と述べた。さらに「この改革案では消費者および投資家の保護強化を求める。同案がわれわれの時代遅れの規制構造を効率化することで、米国の規制システムは現在の金融システムの規模や形状、スピードに見合ったものになる」と説明した。ガイトナー長官は、オバマ政権は計画の一環として、金融システム全体の健全性を監督するため、現在の規制構造におけるさまざまな部門を統合した新たな組織を設立する考えを表明し、「これらの改革は、今回ほどの規模の危機の再来を防ぎ、将来同じような危機が起きた場合に対処するツールを政府に与えることになる」と述べた。さらに、好ましくない政治的な介入が行われれば、銀行の不良資産を処理してバランスシートを改善するプランへの投資家の参加意欲を損なうことになる、と警告した。,10
ロシア、外貨準備の米国債比率を引き下げる方針＝中銀第1副総裁,2009/06/11,ロシア中銀のウリュカエフ中銀第1副総裁は、外貨準備高に占める米国債の比率を引き下げる方針を明らかにした。ただ、それは段階的に実施し、保有する米国債が満期を迎えたときに行うだけだ、と述べた。さらに、第1副総裁は、国際通貨基金（IMF）が発行した債券を購入する考えを示すとともに、外貨準備に占める海外銀行預金の比率も引き上げる方針を示した。ロシアはこれまでに、IMFが資金調達の一環として発行する債券を約100億ドル購入すると発表している。この発言を受け、ドルが全般的に下落、米債利回りは上昇した。ロシアの外貨準備4042億ドルに占める米国債の割合は約30％。ロシアは昨年、金融危機を受けて米連邦住宅抵当金庫（ファニーメイ）や連邦住宅貸付抵当公社（フレディマック）など、リスクのある資産を売却していた。第1副総裁は、ロシアは危機のピーク時に流動性のある米国債への投資を高めたが、それを取り崩し、民間金融機関の預金への投資を高める準備が整っているとして、「（米国債の）比率は低下する。これは、銀行の状況がより明確化してきているからだ。銀行預金やレポの比率を引き上げる」と述べた。ただ、ロシアはただちに保有している米国債を売却することはせず、保有債券の満期が到来するのを待ち、徐々に他の資産に入れ替えていく、と述べた。また、中国の人民元建て資産の購入も検討する可能性があるが、実際に外貨準備に組入れるのは中国が資本取引を自由化し、人民元の交換性が確立されてからになる、と述べた。,10
新たな危機の発生は許されず＝ECB総裁,2009/06/13,欧州中央銀行（ECB）のトリシェ総裁は12日、世界の金融システム強化に失敗して新たな危機を招くことは許しがたい、との見解を示した。ブルガリア中銀の記念式典に出席した総裁は、金融政策担当者は現在の困難かつ予測しがたい時期から教訓を学ぶ必要がある、と語った。「世界金融システムの回復力と世界の実体経済の健全性を大幅に強化することがわれわれの責務だ」と指摘。「数年後に、現在の危機に類似した新たな危機が発生することを許してはならない。それは許しがたいことだ」と述べた。各国政府が銀行や金融機関の支援に向けた政策を迅速に導入するよう要請した。また、ユーロ圏経済や金利に関しては、前週のコメントに付け加えることはない、と述べた。ECBは政策対応において長期的なリスクを取っていないとし、物価安定が引き続きが最優先目標とした。総裁は「調査や指標いずれを基にしてもユーロ圏の長期インフレ期待はしっかりと抑制されてきており、今後もわれわれの物価安定の定義と一致した水準に抑制される」と語った。,10
イラン大統領選の結果に「疑問ある」＝米副大統領,2009/06/15,バイデン米副大統領は14日、現職のアハマディネジャド氏が圧勝したイラン大統領選について、「疑問がある」とし、選挙結果を詳しく調査していると明かした。NBCテレビの番組に出演したバイデン副大統領は「（選挙結果に）疑問はあるが、選挙全体について詳しく調査を行い、その結果、イランがどう動くのか分かるまでコメントを控えたい」と述べた。また、アハマディネジャド氏が63％の得票率を記録したことについて、「今のところ、その発表を受け入れなければいけないが、選挙の実施方法については極めて多くの疑問がある」とコメント。一方で、「はっきりした判断をできるだけの事実はない」とも話した。,10
