head,date,body,category
日経平均が反発、北朝鮮の核ミサイル実験後も堅調に推移,2009/05/25,東京株式市場で日経平均は反発。北朝鮮が地下核実験を行ったほか短距離ミサイルを発射したと伝えられ後場は売りが先行する場面もあったが、小口の売りにとどまったほか為替が円安に振れたことで堅調に推移した。米ゼネラルモーターズ（GM）(GM.N)再建問題の行方を見守る投資家が多いなか全般は薄商い。商品投資顧問業者（CTA）など投機筋が売買の中心だったとみられている。東証1部騰落数は値上がり1200銘柄に対して値下がり370銘柄、変わらずが126銘柄。東証1部売買代金は1兆2424億円。,1
北朝鮮、韓国に対する軍事攻撃を警告＝KCNA,2009/05/27,北朝鮮は27日、韓国が米国主導の大量破壊兵器拡散防止構想に参加を表明したことを受け、韓国に対する軍事攻撃を行うと警告した。朝鮮中央通信（KCNA）は北朝鮮軍スポークスマンの発言として「われわれの平和な船舶に対する敵対的行動は、われわれの主権に対する容認できない侵害と受け止め、われわれは直ちに強力な軍事攻撃で対応する」と伝えた。,1
北朝鮮が韓国への軍事攻撃を警告、船舶臨検をけん制,2009/05/27,北朝鮮は27日、韓国が米国主導の大量破壊兵器拡散防止構想（PSI）に参加を表明したことを受け、韓国に対する軍事攻撃を行うと警告した。北朝鮮軍のスポークスマンは、米国がPSIに伴う船舶の臨検に韓国を引き入れたことは朝鮮戦争の休戦協定を無視しているとし、北朝鮮はもはや、同休戦協定には拘束されないと述べた。朝鮮中央通信（KCNA）は、同スポークスマンの発言として「われわれの平和な船舶に対する敵対的行動は、主権に対する容認できない侵害と受け止め、直ちに強力な軍事攻撃で対応する」と伝えている。これに先立ち、27日付の韓国朝鮮日報は、北朝鮮が兵器レベルのプルトニウム抽出のため、寧辺(ニョンビョン)の核施設を再稼働させたと報じていた。北朝鮮が25日に実施した核実験に対しては、国連安全保障理事会が新たな決議案の作成に向け作業を始めている。,1
北朝鮮が韓国への軍事攻撃を警告、PSI参加表明に反発,2009/05/27,北朝鮮は27日、韓国が米国主導の大量破壊兵器拡散防止構想（PSI）に参加を表明したことを受け、韓国に対する軍事攻撃を行うと警告した。北朝鮮軍のスポークスマンは、米国がPSIに伴う船舶の臨検に韓国を引き入れたことは朝鮮戦争の休戦協定を無視しているとし、北朝鮮はもはや、同休戦協定には拘束されないと述べた。朝鮮中央通信（KCNA）は、同スポークスマンの発言として「われわれの平和な船舶に対する敵対的行動は、主権に対する容認できない侵害と受け止め、直ちに強力な軍事攻撃で対応する」と伝えている。これに先立ち、27日付の韓国朝鮮日報は、北朝鮮が兵器レベルのプルトニウム抽出のため、寧辺（ニョンビョン）の核施設を再稼働させたと報じていた。北朝鮮が25日に実施した核実験に対しては、国連安全保障理事会が新たな決議案の作成に向け作業を始めている。,1
米経済に二番底リスク、景気低迷数年続くとの見方も,2009/05/27,市場関係者の間で、米国の景気低迷と高失業率が数年続くのではないかとの見方が出ている。景気対策の効果が薄れれば、景気が二番底に陥るリスクがあるという。米経済については年内にいったん緩やかな回復が始まり、来年も小幅な回復が続くとの見方が多いが、信用収縮の影響で、企業や家計の借り入れ支出は危機前の水準を回復していない。政府は大規模な景気対策を打ち出しているが、財源には限りがある。国債増発への懸念が強まれば、追加の景気対策策定が難しくなる可能性もある。バンクオブアメリカセキュリティーズメリルリンチのグローバルクレジット戦略担当責任者、ジェフリーローゼンバーグ氏は「景気対策の効果が薄れれば、民間セクターは、再び景気後退（リセッション）のような状態になるだろう」と指摘。同氏は、金融機関が危機を脱却するまで、経済成長率は0.5─1.5％で推移すると予想。金融機関の危機脱却にはあと3年かかるとの見方を示した。同氏の予測は、政府の予測を大幅に下回っている。オバマ政権は来年の経済成長率を3.2％と予測。成長率は2012年までに4.6％に達するとの見通しを示している。株式市場も楽観的なムードが強い。S&P総合500種指数は3月初旬の安値から30％以上値上がりしている。二番底シナリオは（1）金融機関の回復に数年かかる（2）家計が借り入れ消費を控える（3）政府債務の拡大で金利が上昇する──ことを前提にしている。,1
ロシアが核戦争に備え予防的警戒措置、北朝鮮の核実験受け,2009/05/27,ロシアは、北朝鮮の核実験を受け、核戦争に発展する可能性に備え、予防的に警戒態勢をとっている。インタファクス通信が27日、匿名の関係筋の話として報じた。関係筋は、25日の核実験が引き起こした緊張状態によって北朝鮮と接するロシア極東地域の安全が脅かされる可能性があるとして、「予防的な措置を適切に講じる必要性が生じた」と述べた。また「われわれが話しているのは軍備の増強ではなく、朝鮮半島で核兵器の使用を伴う軍事衝突などが起きた場合への対応だ」と述べた。ロシアのタス通信によると、ロシア外務省関係者は、北朝鮮との「神経戦」を軍事衝突に発展させるべきではないとし、「自制が必要だ」と述べた。ロシアではメドベージェフ大統領が北朝鮮の核実験を非難した一方、外務省は国際社会が決定を急ぐことを警告している。インタファクス通信によると、関係筋は、国連安全保障理事会の常任理事国として拒否権を有するロシアが、今回の北朝鮮の行動をめぐる決議について最終的な対応を固めてないことを明らかにした。一方、タス通信によると、外務省関係筋は「(安保理）決議は制裁に似た措置を含む可能性が高い」と語り、ロシアが北朝鮮への制裁を支持する可能性を示唆した。,1
景気回復の実感広がりで衆院選勝利へ＝菅自民選対副委員長,2009/05/27,鳩山新体制後の民主党支持率上昇はご祝儀で今がピークだと指摘。総選挙では「政権担当能力」を問うとし、民主党の社会保障の財源論や安全保障などの不明瞭さを訴えていく考えを強調した。民主党は小沢体制から鳩山新体制に移行して、政党支持率が上昇。鳩山由紀夫代表が選出された直後の朝日新聞の世論調査（5月16、17日）では、衆院比例区の投票先は民主が38％で前回調査（4月18、19日）の32％から上昇し、自民は25％と前回の27％から低下、民主の優勢が強まった。政党支持率でも、民主が26％（前回21％）と増え、自民の25％（同25％）と並び、望ましい政権の形は「民主中心」45％（同41％）、「自民中心」28％（同29％）で、民主中心がさらに差を広げた。しかし、菅氏は世論調査での民主党支持率の上昇は「ご祝儀だ」とし、「結局、小沢さんがやりやすい体制を作っただけという姿がみえてくる、今がピークだ」と一蹴した。他方で08年度第1次補正予算、第2次補正予算、09年度予算、09年度補正予算と、これまで講じてきた累次の経済対策の効果が奏功し「日本経済にようやく下げ止まりの雰囲気が出てくる」と期待。地方議会での手続きを経て、08年度第2次補正予算と09年度予算の経済効果が6月以降出てくることから「6月以降、実感として景気がよくなり始めたと感じてもらえれば、選挙は負けない」と自信を示した。解散総選挙の時期については、麻生太郎首相の判断としながらも「29日ごろには補正予算が成立。予算関連法案のほか、消費者庁設置法案、海賊行為対処法案などの重要法案などを全て成立させてからで良いのではないか。急ぐ必要はない」と述べるにどどめた。政権選択となる次期衆院選での目標獲得議席数については「与党で、過半数維持が最低（ライン）」とし、自民党単独で「比較第一党」を挙げた。与党で過半数を確保しても、郵政解散で獲得した3分の2議席に及ばない事態になれば、衆参ねじれ国会の中で、政権運営は暗礁に乗りかねない。しかし、選挙後の政権運営について、菅氏は「大丈夫。小沢さん（前民主党代表）は選挙だ選挙だと言って、話し合いなしできた。しかし、選挙が終わればルールができる。国民のためにもルールを作るべきだ」と述べ、選挙後の政権運営についても自信を示した。社会保障制度維持のための安定財源として検討されている消費税増税問題が争点化する可能性については「責任ある社会保障を主張するとき、財源をきちんと示すことは大事」としながらも、今は景気対策に全力を挙げているとし「3年終わって景気が良くなっていれば、行政改革などを行った上で考えたいということだ」と述べるにとどめた。（ロイターニュース吉川裕子記者藤岡知紗記者）,1
米財務長官、来週初めに中国国家主席首相と会談へ＝財務省,2009/05/28,ガイトナー米財務長官は来週初め中国を訪れ、胡錦濤国家主席や温家宝首相らと会談する。米財務省が27日発表した。長官は週末に北京に向かい、来週初めから2日間の予定で行われる会合に臨む。会合では、米中間の安定的かつ均衡の取れた成長の促進や、世界経済の回復を後押しする方策などが話し合われる予定。,1
GM債務削減、引き続き債券保有者との合意目指す＝ホワイトハウス,2009/05/28,米ホワイトハウスは27日、ゼネラルモーターズ（GM）(GM.N)と債券保有者の債務削減交渉が不調に終わったことについて、引き続き合意を目指す考えを明らかにした。GMの債務株式化提案は26日、圧倒的多数の債券保有者が拒否したことで不成立となった。これを受け、政府への事業再編計画の提出期限である6月1日までにGMが破産法の適用を申請する可能性が高まった。しかし、オバマ政権はまだ望みを捨てていないとの姿勢を示した。ギブズ大統領報道官はこの日、自動車作業部会を中心とする取り組みについて具体的な内容は明らかにしなかったものの、まだすべき仕事があると述べた。「GMの（事業）継続に向け、われわれはすべての利害関係者との合意を目指して取り組んでおり、進展が見られる。これについて近いうちに報告できることを期待する」と語った。,1
オペル提携交渉は成果なし、29日までの合意期待＝独経済相ら,2009/05/28,ドイツのグッテンベルク経済技術相やシュタインブリュック財務相は28日、ベルリンで12時間以上にわたって行われた米ゼネラルモーターズ（GM）(GM.N)傘下オペルの提携交渉が、成果なく終了したことを明らかにした。グッテンベルク経済技術相は交渉終了後記者団に、ドイツ政府は29日までにGMと米政府からの回答が必要だと語り、それまでに合意が成立することに期待を表明した。一方、シュタインブリュック財務相はオペルの買い手候補から投資会社RHJインターナショナルRHJI.BRが消え、フィアットFIA.MIとマグナMGa.TOが残ったことを明らかにした。,1
オペル支援協議は成果なく終了、29日にも合意期待＝独経済相ら,2009/05/28,ドイツのグッテンベルク経済技術相やシュタインブリュック財務相は28日、ベルリンで12時間以上にわたって行われた米ゼネラルモーターズ（GM）(GM.N)傘下オペルへの支援をめぐる協議が、成果なく終了したことを明らかにした。シュタインブリュック財務相は、オペルの売却について、買い手候補から投資会社RHJインターナショナルRHJI.BRが消え、伊フィアットFIA.MIとカナダの自動車部品大手マグナMgaが残ったと述べた。ただ、提携合意がまとまるまでのオペルへのつなぎ融資をめぐっては合意に至らず、独閣僚はこれについてGMと米財務省を非難。グッテンベルク経済技術相は、合意のためには29日までに米財務省からの回答が必要だとし、きょうの段階でつなぎ融資にコミットできる条件は整っていないと述べた。独政府は、GMの破産法適用申請に備え、オペルに対して15億ユーロ（21億ドル）のつなぎ融資を提供する方針を示しているが、融資の条件として米政府とGMがオペル資産の一時的な信託化に同意することを挙げている。資産の信託化により、オペルは自社が持つ特許や技術をGM債権者から保護することが可能になる。シュタインブリュック財務相は、オペル存続のための合意が29日にもまとまることを期待していると語った。,1
軍事緊張あおる北朝鮮、高まる核拡散リスク,2009/05/28,北朝鮮は25日に核実験を実施したと発表、27日には兵器レベルのプルトニウム抽出のため、寧辺(ニョンビョン)の核施設を再稼働させたとの情報も伝わった。世界の安全保障にとって深刻な脅威となり得る核拡散への懸念が広がっている。◎核拡散で北朝鮮が果たす役割は武器輸出は北朝鮮にとって貴重な外貨獲得手段であり、西側諸国と敵対する「ならず者国家」とのつながりを深める手段にもなっている。こうしたことから、北朝鮮は、核兵器の製造技術や材料、知識をより高い値段で他国に売ることを強く望んでいる。2回目の核実験実施で、北朝鮮の核に対する潜在的買い手の関心は、さらに大きくなるとみられる。米国のシンクタンク、外交政策分析研究所による今年の調査では、北朝鮮のミサイル輸出額は年間15億ドル前後に上ると推測されている。北朝鮮のミサイル技術はすでに、パキスタンやリビア、イラン、シリア、エジプトに輸出されている。◎北朝鮮から核の支援を求めそうな国はどこか西側当局が最も警戒するのは、核保有能力に意欲を示すイランとシリア。米政府は北朝鮮がすでに、ミサイルとミサイル技術をイランに、核関連技術をシリアに輸出したと指摘している。イスラエルは2007年にシリアで複数の施設に空爆を行ったが、米政府は後に、この施設が北朝鮮の支援を受けた原子炉だったとの疑いを示している。シリアはこの見方を否定しているが、国連の査察団は同施設からウランの痕跡を発見。シリア側は本格的な調査を拒んでいる。専門家らによると、シリアは核兵器の製造を目的にプルトニウム生産炉を建設していた可能性が高いという。,1
米韓、北朝鮮への監視態勢を強化,2009/05/28,韓国軍と米軍の連合司令部は28日、北朝鮮に対する監視態勢を1段階引き上げたことを明らかにした。北朝鮮が韓国への軍事攻撃を警告しているため。今回引き上げられた監視態勢レベルは、北朝鮮から深刻な脅威があることを示すもので、北朝鮮が初めて核実験を行った2006年10月以降で最高のレベルとなる。,1
国連安保理の対北朝鮮制裁決議草案、核実験を強く非難,2009/05/29,国連安全保障理事会（安保理）は、北朝鮮への制裁決議で核実験を強く非難し、既存の対北朝鮮制裁の徹底を加盟国に促す見通し。ロイターが28日、制裁決議の草案を入手した。草案で安保理は、北朝鮮が5月25日に実施した核実験は過去の決議違反と、これまでになく強く非難。すべての加盟国に決議1718に盛り込まれた措置の即時実施を求める、としている。草案は日本と米国が準備したもので、28日に常任理事国と日本、韓国の間で協議が行われる。,1
オバマ米大統領、パレスチナ国家樹立に支持表明,2009/05/29,オバマ米大統領は28日、訪米中のアッバスパレスチナ自治政府議長と会談し、パレスチナ国家樹立に向けた米国の支援を表明する一方、イスラエルに入植地建設の中止を強く求めた。オバマ大統領は中東和平プロセスの再開を目指しており、10日前にはイスラエルのネタニヤフ首相をホワイトハウスに招いた。ネタニヤフ首相は、入植やパレスチナ建国問題について米国と対立しており、ヨルダン川西岸入植地建設の全面中止に対しても難色を示している。オバマ大統領は、今後もネタニヤフ首相に働きかけていくと明言し、「私は2国共存の考え方を強く支持している」と語った。さらに大統領は、2003年に決定された中東和平への「ロードマップ」が責務としている項目には「入植地建設の中止と、存続可能なパレスチナ国家の確実な建国」が含まれていると強調。そのうえで、パレスチナには治安部隊の強化と反イスラエル行動の煽動を自制する必要があると述べた。,1
北朝鮮が短距離ミサイル発射、さらに行動起こす可能性,2009/05/30,朝鮮中央通信（KCNA）によると、同国報道官は「国連安保理がさらなる挑発を行えば、追加の自衛的措置をとるしか選択肢がなくなる」と述べた。こうしたなか、米国防総省のモレル報道官は、北朝鮮の軍事活動が強まっている兆候は見受けられないと指摘。「過去数日間にわたる挑戦的な発言に伴う軍の特別な動きはみられない」と述べた。北朝鮮は今週核実験を実施したのを皮切りに、相次いで短距離ミサイルを発射している。,1
米GM、6月1日取引開始前に破産法申請へ,2009/06/1,関係筋によると、米ゼネラルモーターズ（GM）(GM.N)は、6月1日の市場取引開始前に、ニューヨーク南部地区で破産法の適用を申請する。「旧GM」資産の清算責任者にはAl Koch氏を指名する方針。カナダ政府とオンタリオ州政府は新生GMの株式または社債を取得する見通しだが、詳細については協議が続いている。,1
米GM、破産法申請へ最終調整,2009/06/1,米自動車大手のゼネラルモーターズ（GM）(GM.N)と米政府は、再建に向けた最終調整を行った。債務株式化の修正案には過半の同意が得られ、GMは6月1日に米連邦破産法第11条（日本の民事再生法に相当）を申請する見通しとなった。政府は「新生GM」に追加支援を行い株式の3分の2以上を保有する見通し。オバマ大統領は6月1日、GMをめぐる次の措置を発表する。GMが破産法の適用を申請すれば、製造業では米史上最大、全産業ベースでは史上3番目の規模となる。GMはニューヨークで、破産法の適用を申請する見通し。ライバルのクライスラーは、イタリアフィアットFIA.MIとの提携など裁判所監督下での再建が最終段階に入っている。GMは1980年代初頭には米市場シェアの45％を握っていた。ただしその後は、製品群がトラックに偏っていたことなどを背景にシェアを失い、2008年のクレジット危機では需要の急減速に見舞われた。GMは全米自動車労組（UAW）と労働条件見直しで合意、傘下のオペル救済でも独政府などと合意するなど、先週から早期再建に向けた調整を加速させている。再建の焦点となる債務株式化修正案をめぐっては、全体（272億ドル）の約54％が支持姿勢を示しているという。オバマ米大統領は、週末放映されたNBCとのインタビューで、GMの経営に「本当は関与したくないが」、無秩序な破たんを回避するためには、政府が経営を一時的に引き受けざるを得ないとの考えを示した。,1
米GMが6月1日の取引開始前に破産法適用申請へ,2009/06/1,米自動車メーカー、ゼネラルモーターズ（GM）(GM.N)は、6月1日の市場取引開始前に米連邦破産法の適用を申請する見込みであることが、複数の関係筋の話で明らかになった。6月1日は債務削減をめぐる債権者との合意期限。ある関係筋は、GMが、クライスラーの再建手続きを扱っているニューヨーク南部マンハッタンの破産裁判所に申請するとの見通しを示した。申請にあたり、GMは「旧GM」資産の清算責任者として企業再生の専門家Al Koch氏を指名する方針。カナダ政府とオンタリオ州政府は新生GMの株式または社債を取得する見通しだが、詳細については協議が続いている。,1
米国とキューバ、移民協議の再開で合意,2009/06/1,米政府当局者によると、米国とキューバは、2003年以来中断している移民協議の再開で合意した。両国はまた直接の郵便サービスについても話し合う見通しという。米政府が先週、移民協議の再開を提案。キューバ政府も受け入れた。中南米各地を歴訪中のクリントン米国務長官は、エルサルバドルで記者団に対して、キューバに対する新たなアプローチの一環、と述べた。,1
米GMは1日に破産法申請、政府が60％株取得へ,2009/06/1,米政府高官によると、米ゼネラルモーターズ（GM）(GM.N)は6月1日に連邦破産法の適用を申請する。3カ月以内での再建を目指す。米政府は500億ドルの支援と引き換えに60％の株式を取得する。この500億ドルは、政府が今年すでに拠出した約200億ドルを含めた数字。同高官は、これ以上の資金援助は行わないと述べた。同高官は「政府は必要以上の期間にわたって企業の株式を保有するつもりはない。できる限り早期に、株式を売却する意向だ」としている。カナダはGMに95億ドルを融資し、約12％の株を取得する見通し。全米自動車労組（UAW）の退職者向け医療保険基金は譲歩の見返りに17.5％の株を取得、無担保債券の保有者は10％を取得する。労組と債券保有者はワラントを取得し、GM株式の買い増しも可能となる。一方、大手銀行など有担保債権者は100％の弁済を受けるという。GM取締役会は政府が主導。UAWとカナダは、1人ずつ派遣する。GMは破たん手続き中も通常通り業務を実施し、従業員への給与支払いなども通常通りに行われる。また、年金プランも維持される見通し。GMは、破産法の適用申請後、サプライヤーへの支払いや顧客向けの保証履行について、裁判所の許可を求める計画。GMの破たんによりフランチャイズ契約を失うディーラーは、1年半以内に事業を停止する。,1
米政権、新生GMの取締役を選出へ＝政府高官,2009/06/1,米オバマ政権は、新生ゼネラルモーターズ（GM）(GM.N)の取締役を選出するとともに、意思決定における政府の役割を制限する方針。ある政府高官が明らかにした。同高官は「日々の経営について政府が干渉したりコントロールすることはない。政府の人間が取締役会に加わることもない」と述べた。ヘンダーソン最高経営責任者（CEO）は留任するという。現在12人の取締役のうち他のメンバーは、オバマ政権とクレサ会長（暫定）との話し合い後慰留されることになる。新たな取締役会の顔ぶれについては、過去数週間憶測が飛びかっているものの、新生GMが破産法手続きを完了するまでに大幅に増員されるという。同高官は「候補となるのはビジネスリーダーやCEO、CEO経験者、貢献可能な関連の経験をもつ他分野の人材だ。政治的背景などは関係ない」と述べた。オバマ政権は、5月に新生クライスラーの会長に指名したロバートキダー氏を候補として指名した。同氏はプライベートエクイティの投資家かつコンサルタントの経験があり、フォードモーター(F.N)とも仕事をした経歴をもつ。また、全米自動車労組（UAW）の退職者向け医療保険基金のほか、カナダ政府も95億ドル融資の見返りに取締役1人を送りこむことになる。,1
北朝鮮、大陸間弾道ミサイル発射実験を今月中にも実施＝朝鮮日報,2009/06/1,北朝鮮は米国の領土が射程圏に入る長距離弾道ミサイルの発射実験を、今月中にも実施する可能性がある。韓国の朝鮮日報が1日、報じた。朝鮮日報は韓国の情報機関筋の情報として、北朝鮮が射程距離4000─6500キロメートルの大陸間弾道ミサイルを、同国西岸部のミサイル基地から発射する準備を進めていると伝えた。同紙は情報筋の1人の発言として「発射準備作業は6月半ばには完了する見通しだ」と伝えた。2週間ほど前にミサイルを載せた鉄道車両が、平壌付近から中国国境に近い北朝鮮西岸部のミサイル基地に向けて出発したという。北朝鮮は前週、2度目となる核実験を実施。その後短距離ミサイルも数発発射した。これに先立つ4月には、北東部の舞水端里（ムスダンリ）から長距離弾道ミサイル「テポドン2」発射実験を行っている。,1
米破産裁判所、クライスラーのほぼ全ての資産売却を承認,2009/06/1,米破産裁判所は1日、クライスラー再生に向け、同社のほぼ全ての資産売却を承認した。破産裁判所のゴンサレス裁判官は、全米自動車労組（UAW）傘下の医療保険基金が株式68％を保有することになる新会社に対し、総額20億ドルのクライスラーの資産売却を承認した。新会社の株式は、UAWの医療保険基金の他、フィアットFIA.MIが20％、米政府とカナダ政府が合わせて12％取得する予定。クライスラーの資産売却は、米ゼネラルモーターズ（GM）(GM.N)が連邦破産法11条の適用を申請するとみられるわずか数時間前に承認された。4月30日に連邦破産法11条の適用を申請したクライスラーの再建は、より規模が大きく複雑な問題をはらむGM再生の試金石ともされている。,1
北朝鮮問題、6カ国協議以外の解決策は模索せず＝米国防長官,2009/06/1,米国のゲーツ国防長官は1日、北朝鮮に核開発を断念させるために6カ国協議以外の解決策を模索してはいない、と明らかにした。米政府当局者は前週、ゲーツ長官が韓国や日本に対し、北朝鮮問題については外交を通じた解決策が望ましいが、それがうまくいかなければ他の対策を検討する可能性を指摘した、と述べていた。ゲーツ長官は、当地で記者団に対し「東京やソウル、モスクワ、北京を訪問しているわれわれのチームが、前進するために幅広い合意を得ることができないとは考えていない」と述べた。,1
北朝鮮の金総書記、三男正雲氏を後継者に決定か,2009/06/2,北朝鮮の金正日総書記が同国幹部らに対し、三男である金正雲氏に忠誠を誓うよう求めたことが分かった。韓国の複数のメディアや国会議員が2日明らかにした。金総書記の後継者に正雲氏が選ばれたことを示唆している。現在67歳の金総書記は、昨年8月に脳卒中で倒れたとされており、後継者問題に世界的な注目が集まっている。アナリストの間では、核実験など最近の北朝鮮の軍事活動は、後継者指名に向けた金総書記の権力固めを狙ったものとの見方も浮上している。韓国の報道機関が複数の情報筋の話として伝えたところでは、金正日総書記は国内幹部や在外公館に対し、金正雲氏に忠誠を誓うよう求めた。また、韓国の国会情報委員会に所属する民主党の朴智元議員は、声明で「こうした動きや（正雲氏への）忠誠を求めたことについて、韓国政府から連絡を受けた」としている。朴議員は情報源を特定することは差し控えたが、聯合ニュースによると、韓国の情報機関である国家情報院が1日夜、同議員を含む複数の国会議員に対し、北朝鮮の後継者問題を伝えていたという。正雲氏は1983年か1984年初めに生まれたとされ、スイスで教育を受けた。情報機関筋によると、3人の息子のうち最も有能とみられている。正雲氏についての情報は極めて少ないが、年功序列が重んじられる北朝鮮では、若さが問題になる可能性を指摘する声もある。聯合ニュースはある情報筋の話として、金総書記が正雲氏への忠誠を求めたのは、5月25日の核実験直後だったとしている。また、東亜日報によると、別の情報筋は「北朝鮮指導部が主要治安当局の政府高官に対し、3代にわたる世襲の正当化に重点を置いた教育を行っている」と語ったという。,1
北朝鮮、中距離ミサイル発射を準備＝聯合ニュース,2009/06/2,韓国の聯合ニュースが議員の話として2日伝えたところによると、北朝鮮は、韓国全土と日本の大半が射程に入る中距離ミサイルの発射に向け準備を進めている。聯合ニュースによると、この議員は防衛当局者からの説明の後、北朝鮮が同国南東部の基地で中距離ミサイル発射の準備をしていると述べたが、詳細は明らかにしなかった。ソウル株式市場の総合株価指数は、この報道後にそれまでの上げから押し戻され、一時マイナスに転じた。その後プラスに戻したが、0.16％安で終了した。,1
英銀行の融資基準、厳格化するとの国内企業の見方が減少,2009/06/2,英産業連盟（CBI）が国内企業を対象に実施した調査によると、銀行が今後3カ月融資基準を厳格化するとの見方は3月調査時から減少した。調査によると、今後新規融資の基準がより厳格になるとの見方はネットで7％となった。3月調査時はネットで36％の企業が融資の厳格化を予想していた。CBIの首席経済アドバイザー、イアンマッカフェティー氏は「与信状況は引き続き懸念されるが、数カ月前ほど深刻ではない」との見方を示した。5月までの3カ月間については、ネットで10％の企業が既存のクレジットの状況が悪化していると回答。3月調査時の16％から減少した。新規クレジットに関しては、融資基準が厳格化したとの回答はネットで20％となった。5月までの3カ月間の新規および更新後の与信枠について、借り入れ金利が1％ポイントかそれ以上上昇したとの回答は27％だった。3月の調査時は33％だった。3月にイングランド銀行（英中央銀行）が利下げを行ったにもかかわらず、借り入れ金利が低下したとの回答は10％にとどまった。,1
北朝鮮が長距離ミサイルの組み立て準備―政府筋＝韓国紙,2009/06/3,3日付の韓国紙、中央日報が政府筋の話として報じたところによると、北朝鮮は、米国に到達する射程距離をもつ大陸間弾道ミサイルを6月中旬にも発射する計画でミサイルの組み立て準備を進めている。北朝鮮はまた、少なくとも3―4発の中距離ミサイルの発射実験に向け準備しているとみられている。政府筋は「大陸間弾道ミサイルは隠されているのではっきりは分からないが、4月に発射されたテポドン2号に似ており、それより長い」と語った。同筋によると、ミサイルは、組み立てのため、黄海側の東倉里に新たに建設されたミサイル発射施設の格納庫に移動され、北朝鮮は発射に向けた作業を急いでいるもよう。,1
ECB、資産価格上昇を未然に防ぐ手段を模索,2009/06/3,欧州中央銀行（ECB）の政策担当者は、世界経済に打撃を与えた資産バブルを未然に防ぐため、たとえ物価が安定していても、資産価格の上昇を阻止する手段を駆使するかを巡り議論を重ねている。この種の資産バブルの崩壊を未然に防止することは、ECBが掲げる消費者物価目標が脅威にさらされていなくても、金利を引き上げることを意味する。この戦術はまた、ユーロ圏全体の経済成長を減速させることにもなる。最近のECB政策担当者のコメントでは、インフレ防止戦略を拡大するかどうか積極的に検討していることがうかがえる。米国で顕著にあらわれた、不動産価格の急激な高騰とその結果起きる市場の崩壊は、世界的な景気後退（リセッション）につながる一連の出来事を引き起こした。政策担当者と学識者との間では、中央銀行が資産バブルを、崩壊する前に効果的に抑制できるかについて、意見が対立している。一部の政策担当者は、ドットコムバブルの時のようにバブルを処理できるのは事後に限るとみている。しかし、現在の状況は、ユーロ圏を含め大方の先進国経済が深刻なリセッションと失業者の急増に見舞われているため、かなり深刻だ。パパデモス副総裁のほか、理事会メンバーのウェーバー独連銀総裁とノワイエ仏中銀総裁らECB幹部は最近の発言で、金融政策を策定する上で資産価格をより考慮することについて言及している。パパデモス副総裁は先週、「われわれが検討材料に組み入れることを決めたのは、資産価格の動向を綿密に注視することだ」と述べた。,1
ロシア、北朝鮮への経済制裁を支持する可能性示唆,2009/06/4,北朝鮮の核実験を受けた国連安全保障理事会の決議案交渉が続くなか、ロシアのメドベージェフ大統領は、北朝鮮への経済制裁を支持する可能性があることを示唆した。決議案をめぐる安保理の交渉は、ここ1週間以上、続けられている。通常、ロシアと中国は制裁に消極的な立場。ただメドベージェフ大統領は、北朝鮮への制裁決議案に向けた米主導の努力を支持する準備があると示唆した。大統領はCNBCで発言、大統領府が原稿を公開した。ロシアのメドベージェフ大統領は「われわれは、提示されたこうした提案を支持し、起きたことを非難する深刻な内容の新決議案を受け入れる。こうした（核開発）プログラムを阻止するために、経済面を含めた一定のメカニズム導入を考える用意がある」との姿勢を明らかにした。メドベージェフ大統領は「わが国は常に、北朝鮮の指導部とは非常に良好な関係を保ってきたが、このところ起きたことは非常に大きな懸念材料。核保有国が増えることは、絶対に受け入れられない」と述べた。,1
英雇用年金相が辞意表明、ブラウン首相に辞任要求＝英紙,2009/06/5,パーネル英雇用年金相は4日、タイムズ紙に掲載された書簡の中で辞意を表明するとともに、ブラウン首相に対し、次期総選挙での与党労働党の勝率を高めるために辞任するよう要求した。英閣僚の辞任は今週3人目。書簡はブラウン首相の権威を直接批判するもので、与党内で党首降ろしの動きが強まる可能性がある。パーネル雇用相は書簡で、ブラウン首相がリーダーの座にとどまれば、次期選挙で保守党勝利の可能性が高まるとの見方を示し、「労働党に勝利のチャンスを与えるため辞任を求める」と表明した。複数の報道によると、労働党議員の約5分の1に当たる最大75人が、ブラウン首相の辞任を求める書簡に署名する意向を示しているという。ただ、これらの議員の名前は明らかになっていない。ブラウン首相は近く内閣改造を行う予定だが、これによって首相の支持基盤は強化されるどころか、一段と不安定になる恐れがある。英首相府はタイムズ紙の報道について、現段階でコメントを発表していない。雇用年金省のコメントも得られていない。労働党は、深刻なリセッション（景気後退）を背景に世論調査での支持率が低迷しているが、ここ数週間は、国会議員による経費不正請求問題で他の主要政党とともに信用が失墜している。,1
